binner	BinScore	avg_counts	dataset
maxbin_comebin_concoct_semibin2	>0.7	6.6	airskin
maxbin_comebin_concoct_semibin2	>0.8	8.2	airskin
maxbin_comebin_concoct_semibin2	>0.9	57.55	airskin
maxbin_comebin_concoct_semibin2	>=0.5	9.05263157894737	airskin
maxbin_comebin_concoct_semibin2_metabinner	<0.5	134.95	airskin
maxbin_comebin_concoct_semibin2_metabinner	>0.6	9.21052631578947	airskin
maxbin_comebin_concoct_semibin2_metabinner	>0.7	8.15	airskin
maxbin_comebin_concoct_semibin2_metabinner	>0.8	10.75	airskin
maxbin_comebin_concoct_semibin2_metabinner	>0.9	78.95	airskin
maxbin_comebin_concoct_semibin2_metabinner	>=0.5	10.5789473684211	airskin
maxbin_comebin_metabinner	<0.5	77.8	airskin
maxbin_comebin_metabinner	>0.6	5.15789473684211	airskin
maxbin_comebin_metabinner	>0.7	5.15789473684211	airskin
maxbin_comebin_metabinner	>0.8	6.55	airskin
maxbin_comebin_metabinner	>0.9	53.7	airskin
maxbin_comebin_metabinner	>=0.5	6.15789473684211	airskin
maxbin_comebin_semibin2	<0.5	105.4	airskin
maxbin_comebin_semibin2	>0.6	6.68421052631579	airskin
maxbin_comebin_semibin2	>0.7	5.85	airskin
maxbin_comebin_semibin2	>0.8	7.3	airskin
maxbin_comebin_semibin2	>0.9	49.9	airskin
maxbin_comebin_semibin2	>=0.5	7.52631578947368	airskin
maxbin_comebin_semibin2_metabinner	<0.5	113.8	airskin
maxbin_comebin_semibin2_metabinner	>0.6	8.1578947368421	airskin
maxbin_comebin_semibin2_metabinner	>0.7	7.4	airskin
maxbin_comebin_semibin2_metabinner	>0.8	9.85	airskin
maxbin_comebin_semibin2_metabinner	>0.9	71.3	airskin
maxbin_comebin_semibin2_metabinner	>=0.5	9.05263157894737	airskin
maxbin_concoct	<0.5	46.3	airskin
maxbin_concoct	>0.6	3.07142857142857	airskin
maxbin_concoct	>0.7	2.76923076923077	airskin
maxbin_concoct	>0.8	3.28571428571429	airskin
maxbin_concoct	>0.9	15.75	airskin
maxbin_concoct	>=0.5	3.4375	airskin
maxbin_concoct_metabinner	<0.5	54.7	airskin
maxbin_concoct_metabinner	>0.6	4.17647058823529	airskin
maxbin_concoct_metabinner	>0.7	3.72222222222222	airskin
maxbin_concoct_metabinner	>0.8	4.85	airskin
maxbin_concoct_metabinner	>0.9	37.15	airskin
maxbin_concoct_metabinner	>=0.5	4.94117647058824	airskin
maxbin_concoct_semibin2	<0.5	82.3	airskin
maxbin_concoct_semibin2	>0.6	5.26315789473684	airskin
maxbin_concoct_semibin2	>0.7	4.52631578947368	airskin
maxbin_concoct_semibin2	>0.8	5.89473684210526	airskin
maxbin_concoct_semibin2	>0.9	33.35	airskin
maxbin_concoct_semibin2	>=0.5	6.11111111111111	airskin
maxbin_concoct_semibin2_metabinner	<0.5	90.7	airskin
maxbin_concoct_semibin2_metabinner	>0.6	6.73684210526316	airskin
maxbin_concoct_semibin2_metabinner	>0.7	6.15789473684211	airskin
maxbin_concoct_semibin2_metabinner	>0.8	8.15	airskin
maxbin_concoct_semibin2_metabinner	>0.9	54.75	airskin
maxbin_concoct_semibin2_metabinner	>=0.5	7.72222222222222	airskin
maxbin_metabat	<0.5	43.85	airskin
maxbin_metabat	>0.6	2.25	airskin
maxbin_metabat	>0.7	2.73333333333333	airskin
maxbin_metabat	>0.8	2.76470588235294	airskin
maxbin_metabat	>0.9	16.8	airskin
maxbin_metabat	>=0.5	2.82352941176471	airskin
maxbin_metabat_comebin	<0.5	88.1	airskin
maxbin_metabat_comebin	>0.6	4.36842105263158	airskin
maxbin_metabat_comebin	>0.7	5.11764705882353	airskin
maxbin_metabat_comebin	>0.8	4.95	airskin
maxbin_metabat_comebin	>0.9	41	airskin
maxbin_metabat_comebin	>=0.5	5.5	airskin
maxbin_metabat_comebin_concoct	<0.5	109.25	airskin
maxbin_metabat_comebin_concoct	>0.6	5.42105263157895	airskin
maxbin_metabat_comebin_concoct	>0.7	6	airskin
maxbin_metabat_comebin_concoct	>0.8	5.85	airskin
maxbin_metabat_comebin_concoct	>0.9	48.65	airskin
maxbin_metabat_comebin_concoct	>=0.5	6.95	airskin
maxbin_metabat_comebin_concoct_metabinner	<0.5	117.65	airskin
maxbin_metabat_comebin_concoct_metabinner	>0.6	6.89473684210526	airskin
maxbin_metabat_comebin_concoct_metabinner	>0.7	7	airskin
maxbin_metabat_comebin_concoct_metabinner	>0.8	8.4	airskin
maxbin_metabat_comebin_concoct_metabinner	>0.9	70.05	airskin
maxbin_metabat_comebin_concoct_metabinner	>=0.5	8.4	airskin
maxbin_metabat_comebin_concoct_semibin2	<0.5	145.25	airskin
maxbin_metabat_comebin_concoct_semibin2	>0.6	8.42105263157895	airskin
maxbin_metabat_comebin_concoct_semibin2	>0.7	7.6	airskin
maxbin_metabat_comebin_concoct_semibin2	>0.8	9.15	airskin
maxbin_metabat_comebin_concoct_semibin2	>0.9	66.25	airskin
maxbin_metabat_comebin_concoct_semibin2	>=0.5	9.7	airskin
maxbin_metabat_comebin_concoct_semibin2_metabinner	<0.5	153.65	airskin
maxbin_metabat_comebin_concoct_semibin2_metabinner	>0.6	9.89473684210526	airskin
maxbin_metabat_comebin_concoct_semibin2_metabinner	>0.7	9.15	airskin
maxbin_metabat_comebin_concoct_semibin2_metabinner	>0.8	11.7	airskin
maxbin_metabat_comebin_concoct_semibin2_metabinner	>0.9	87.65	airskin
maxbin_metabat_comebin_concoct_semibin2_metabinner	>=0.5	11.15	airskin
maxbin_metabat_comebin_metabinner	<0.5	96.5	airskin
maxbin_metabat_comebin_metabinner	>0.6	5.84210526315789	airskin
maxbin_metabat_comebin_metabinner	>0.7	6.21052631578947	airskin
maxbin_metabat_comebin_metabinner	>0.8	7.5	airskin
maxbin_metabat_comebin_metabinner	>0.9	62.4	airskin
maxbin_metabat_comebin_metabinner	>=0.5	6.95	airskin
maxbin_metabat_comebin_semibin2	<0.5	124.1	airskin
maxbin_metabat_comebin_semibin2	>0.6	7.36842105263158	airskin
maxbin_metabat_comebin_semibin2	>0.7	6.85	airskin
maxbin_metabat_comebin_semibin2	>0.8	8.25	airskin
maxbin_metabat_comebin_semibin2	>0.9	58.6	airskin
maxbin_metabat_comebin_semibin2	>=0.5	8.25	airskin
maxbin_metabat_comebin_semibin2_metabinner	<0.5	132.5	airskin
maxbin_metabat_comebin_semibin2_metabinner	>0.6	8.8421052631579	airskin
maxbin_metabat_comebin_semibin2_metabinner	>0.7	8.4	airskin
maxbin_metabat_comebin_semibin2_metabinner	>0.8	10.8	airskin
maxbin_metabat_comebin_semibin2_metabinner	>0.9	80	airskin
maxbin_metabat_comebin_semibin2_metabinner	>=0.5	9.7	airskin
maxbin_metabat_concoct	<0.5	65	airskin
maxbin_metabat_concoct	>0.6	3.5	airskin
maxbin_metabat_concoct	>0.7	3.73333333333333	airskin
maxbin_metabat_concoct	>0.8	3.82352941176471	airskin
maxbin_metabat_concoct	>0.9	24.45	airskin
maxbin_metabat_concoct	>=0.5	4.27777777777778	airskin
maxbin_metabat_concoct_metabinner	<0.5	73.4	airskin
maxbin_metabat_concoct_metabinner	>0.6	4.66666666666667	airskin
maxbin_metabat_concoct_metabinner	>0.7	4.57894736842105	airskin
maxbin_metabat_concoct_metabinner	>0.8	5.8	airskin
maxbin_metabat_concoct_metabinner	>0.9	45.85	airskin
maxbin_metabat_concoct_metabinner	>=0.5	5.88888888888889	airskin
maxbin_metabat_concoct_semibin2	<0.5	101	airskin
maxbin_metabat_concoct_semibin2	>0.6	5.94736842105263	airskin
maxbin_metabat_concoct_semibin2	>0.7	5.3	airskin
maxbin_metabat_concoct_semibin2	>0.8	6.89473684210526	airskin
maxbin_metabat_concoct_semibin2	>0.9	42.05	airskin
maxbin_metabat_concoct_semibin2	>=0.5	6.94736842105263	airskin
maxbin_metabat_concoct_semibin2_metabinner	<0.5	109.4	airskin
maxbin_metabat_concoct_semibin2_metabinner	>0.6	7.42105263157895	airskin
maxbin_metabat_concoct_semibin2_metabinner	>0.7	6.85	airskin
maxbin_metabat_concoct_semibin2_metabinner	>0.8	9.1	airskin
maxbin_metabat_concoct_semibin2_metabinner	>0.9	63.45	airskin
maxbin_metabat_concoct_semibin2_metabinner	>=0.5	8.47368421052632	airskin
maxbin_metabat_metabinner	<0.5	52.25	airskin
maxbin_metabat_metabinner	>0.6	3.55555555555556	airskin
maxbin_metabat_metabinner	>0.7	3.78947368421053	airskin
maxbin_metabat_metabinner	>0.8	4.9	airskin
maxbin_metabat_metabinner	>0.9	38.2	airskin
maxbin_metabat_metabinner	>=0.5	4.27777777777778	airskin
maxbin_metabat_semibin2	<0.5	79.85	airskin
maxbin_metabat_semibin2	>0.6	4.89473684210526	airskin
maxbin_metabat_semibin2	>0.7	4.55	airskin
maxbin_metabat_semibin2	>0.8	5.94736842105263	airskin
maxbin_metabat_semibin2	>0.9	34.4	airskin
maxbin_metabat_semibin2	>=0.5	5.42105263157895	airskin
maxbin_metabat_semibin2_metabinner	<0.5	88.25	airskin
maxbin_metabat_semibin2_metabinner	>0.6	6.36842105263158	airskin
maxbin_metabat_semibin2_metabinner	>0.7	6.1	airskin
maxbin_metabat_semibin2_metabinner	>0.8	8.2	airskin
maxbin_metabat_semibin2_metabinner	>0.9	55.8	airskin
maxbin_metabat_semibin2_metabinner	>=0.5	6.94736842105263	airskin
maxbin_metabinner	<0.5	33.55	airskin
maxbin_metabinner	>0.6	3	airskin
maxbin_metabinner	>0.7	2.88888888888889	airskin
maxbin_metabinner	>0.8	3.95	airskin
maxbin_metabinner	>0.9	29.5	airskin
maxbin_metabinner	>=0.5	3.23529411764706	airskin
maxbin_semibin2	<0.5	61.15	airskin
maxbin_semibin2	>0.6	4.21052631578947	airskin
maxbin_semibin2	>0.7	3.73684210526316	airskin
maxbin_semibin2	>0.8	4.94736842105263	airskin
maxbin_semibin2	>0.9	25.7	airskin
maxbin_semibin2	>=0.5	4.5	airskin
maxbin_semibin2_metabinner	<0.5	69.55	airskin
maxbin_semibin2_metabinner	>0.6	5.68421052631579	airskin
maxbin_semibin2_metabinner	>0.7	5.36842105263158	airskin
maxbin_semibin2_metabinner	>0.8	7.25	airskin
maxbin_semibin2_metabinner	>0.9	47.1	airskin
maxbin_semibin2_metabinner	>=0.5	6.11111111111111	airskin
metabat_comebin	<0.5	62.95	airskin
metabat_comebin	>0.6	3.52941176470588	airskin
metabat_comebin	>0.7	3.88235294117647	airskin
metabat_comebin	>0.8	3.73684210526316	airskin
metabat_comebin	>0.9	32.9	airskin
metabat_comebin	>=0.5	4.2	airskin
metabat_comebin_concoct	<0.5	84.1	airskin
metabat_comebin_concoct	>0.6	4.44444444444444	airskin
metabat_comebin_concoct	>0.7	4.76470588235294	airskin
metabat_comebin_concoct	>0.8	4.45	airskin
metabat_comebin_concoct	>0.9	40.55	airskin
metabat_comebin_concoct	>=0.5	5.65	airskin
metabat_comebin_concoct_metabinner	<0.5	92.5	airskin
metabat_comebin_concoct_metabinner	>0.6	6	airskin
metabat_comebin_concoct_metabinner	>0.7	5.89473684210526	airskin
metabat_comebin_concoct_metabinner	>0.8	7	airskin
metabat_comebin_concoct_metabinner	>0.9	61.95	airskin
metabat_comebin_concoct_metabinner	>=0.5	7.1	airskin
metabat_comebin_concoct_semibin2	<0.5	120.1	airskin
metabat_comebin_concoct_semibin2	>0.6	7.21052631578947	airskin
metabat_comebin_concoct_semibin2	>0.7	6.55	airskin
metabat_comebin_concoct_semibin2	>0.8	7.75	airskin
metabat_comebin_concoct_semibin2	>0.9	58.15	airskin
metabat_comebin_concoct_semibin2	>=0.5	8.4	airskin
metabat_comebin_concoct_semibin2_metabinner	<0.5	128.5	airskin
metabat_comebin_concoct_semibin2_metabinner	>0.6	8.68421052631579	airskin
metabat_comebin_concoct_semibin2_metabinner	>0.7	8.1	airskin
metabat_comebin_concoct_semibin2_metabinner	>0.8	10.3	airskin
metabat_comebin_concoct_semibin2_metabinner	>0.9	79.55	airskin
metabat_comebin_concoct_semibin2_metabinner	>=0.5	9.85	airskin
metabat_comebin_metabinner	<0.5	71.35	airskin
metabat_comebin_metabinner	>0.6	5.17647058823529	airskin
metabat_comebin_metabinner	>0.7	5.10526315789474	airskin
metabat_comebin_metabinner	>0.8	6.1	airskin
metabat_comebin_metabinner	>0.9	54.3	airskin
metabat_comebin_metabinner	>=0.5	5.65	airskin
metabat_comebin_semibin2	<0.5	98.95	airskin
metabat_comebin_semibin2	>0.6	6.15789473684211	airskin
metabat_comebin_semibin2	>0.7	5.8	airskin
metabat_comebin_semibin2	>0.8	6.85	airskin
metabat_comebin_semibin2	>0.9	50.5	airskin
metabat_comebin_semibin2	>=0.5	6.95	airskin
metabat_comebin_semibin2_metabinner	<0.5	107.35	airskin
metabat_comebin_semibin2_metabinner	>0.6	7.63157894736842	airskin
metabat_comebin_semibin2_metabinner	>0.7	7.35	airskin
metabat_comebin_semibin2_metabinner	>0.8	9.4	airskin
metabat_comebin_semibin2_metabinner	>0.9	71.9	airskin
metabat_comebin_semibin2_metabinner	>=0.5	8.4	airskin
metabat_concoct	<0.5	39.85	airskin
metabat_concoct	>0.6	2.2	airskin
metabat_concoct	>0.7	2.5	airskin
metabat_concoct	>0.8	2.3125	airskin
metabat_concoct	>0.9	16.35	airskin
metabat_concoct	>=0.5	3.64285714285714	airskin
metabat_concoct_metabinner	<0.5	48.25	airskin
metabat_concoct_metabinner	>0.6	3.58823529411765	airskin
metabat_concoct_metabinner	>0.7	3.66666666666667	airskin
metabat_concoct_metabinner	>0.8	4.4	airskin
metabat_concoct_metabinner	>0.9	37.75	airskin
metabat_concoct_metabinner	>=0.5	4.70588235294118	airskin
metabat_concoct_semibin2	<0.5	75.85	airskin
metabat_concoct_semibin2	>0.6	4.73684210526316	airskin
metabat_concoct_semibin2	>0.7	4.25	airskin
metabat_concoct_semibin2	>0.8	5.72222222222222	airskin
metabat_concoct_semibin2	>0.9	33.95	airskin
metabat_concoct_semibin2	>=0.5	6.23529411764706	airskin
metabat_concoct_semibin2_metabinner	<0.5	84.25	airskin
metabat_concoct_semibin2_metabinner	>0.6	6.21052631578947	airskin
metabat_concoct_semibin2_metabinner	>0.7	5.8	airskin
metabat_concoct_semibin2_metabinner	>0.8	7.7	airskin
metabat_concoct_semibin2_metabinner	>0.9	55.35	airskin
metabat_concoct_semibin2_metabinner	>=0.5	7.10526315789474	airskin
metabat_metabinner	<0.5	27.1	airskin
metabat_metabinner	>0.6	2.5625	airskin
metabat_metabinner	>0.7	2.83333333333333	airskin
metabat_metabinner	>0.8	3.5	airskin
metabat_metabinner	>0.9	30.1	airskin
metabat_metabinner	>=0.5	3.1875	airskin
metabat_semibin2	<0.5	54.7	airskin
metabat_semibin2	>0.6	3.88888888888889	airskin
metabat_semibin2	>0.7	3.5	airskin
metabat_semibin2	>0.8	4.72222222222222	airskin
metabat_semibin2	>0.9	26.3	airskin
metabat_semibin2	>=0.5	4.52941176470588	airskin
metabat_semibin2_metabinner	<0.5	63.1	airskin
metabat_semibin2_metabinner	>0.6	5.15789473684211	airskin
metabat_semibin2_metabinner	>0.7	5.05	airskin
metabat_semibin2_metabinner	>0.8	6.8	airskin
metabat_semibin2_metabinner	>0.9	47.7	airskin
metabat_semibin2_metabinner	>=0.5	5.57894736842105	airskin
semibin2_metabinner	<0.5	44.4	airskin
semibin2_metabinner	>0.6	4.47368421052632	airskin
semibin2_metabinner	>0.7	4.26315789473684	airskin
semibin2_metabinner	>0.8	5.85	airskin
semibin2_metabinner	>0.9	39	airskin
semibin2_metabinner	>=0.5	4.94117647058824	airskin
binny_comebin	<0.5	42	Human_gut
binny_comebin	>0.6	3.75	Human_gut
binny_comebin	>0.7	3.83333333333333	Human_gut
binny_comebin	>0.8	5.68421052631579	Human_gut
binny_comebin	>0.9	59.4	Human_gut
binny_comebin	>=0.5	4.89473684210526	Human_gut
binny_comebin_maxbin	<0.5	68.9	Human_gut
binny_comebin_maxbin	>0.6	5.10526315789474	Human_gut
binny_comebin_maxbin	>0.7	4.89473684210526	Human_gut
binny_comebin_maxbin	>0.8	7.65	Human_gut
binny_comebin_maxbin	>0.9	70.4	Human_gut
binny_comebin_maxbin	>=0.5	6.6	Human_gut
binny_comebin_maxbin_metabinner	<0.5	75.95	Human_gut
binny_comebin_maxbin_metabinner	>0.6	6.26315789473684	Human_gut
binny_comebin_maxbin_metabinner	>0.7	7.15789473684211	Human_gut
binny_comebin_maxbin_metabinner	>0.8	10.95	Human_gut
binny_comebin_maxbin_metabinner	>0.9	96.95	Human_gut
binny_comebin_maxbin_metabinner	>=0.5	8.2	Human_gut
binny_comebin_metabinner	<0.5	49.05	Human_gut
binny_comebin_metabinner	>0.6	4.82352941176471	Human_gut
binny_comebin_metabinner	>0.7	6.22222222222222	Human_gut
binny_comebin_metabinner	>0.8	8.7	Human_gut
binny_comebin_metabinner	>0.9	85.95	Human_gut
binny_comebin_metabinner	>=0.5	6.57894736842105	Human_gut
binny_maxbin	<0.5	29.7	Human_gut
binny_maxbin	>0.6	2.78947368421053	Human_gut
binny_maxbin	>0.7	2.94736842105263	Human_gut
binny_maxbin	>0.8	5.2	Human_gut
binny_maxbin	>0.9	40.3	Human_gut
binny_maxbin	>=0.5	3.42105263157895	Human_gut
binny_maxbin_metabinner	<0.5	36.75	Human_gut
binny_maxbin_metabinner	>0.6	3.94736842105263	Human_gut
binny_maxbin_metabinner	>0.7	5.21052631578947	Human_gut
binny_maxbin_metabinner	>0.8	8.5	Human_gut
binny_maxbin_metabinner	>0.9	66.85	Human_gut
binny_maxbin_metabinner	>=0.5	5.10526315789474	Human_gut
binny_metabinner	<0.5	9.85	Human_gut
binny_metabinner	>0.6	2.53333333333333	Human_gut
binny_metabinner	>0.7	4.41176470588235	Human_gut
binny_metabinner	>0.8	6.25	Human_gut
binny_metabinner	>0.9	55.85	Human_gut
binny_metabinner	>=0.5	3.41176470588235	Human_gut
comebin_maxbin	<0.5	66.1	Human_gut
comebin_maxbin	>0.6	4.76470588235294	Human_gut
comebin_maxbin	>0.7	3.38888888888889	Human_gut
comebin_maxbin	>0.8	4.7	Human_gut
comebin_maxbin	>0.9	41.1	Human_gut
comebin_maxbin	>=0.5	5.57894736842105	Human_gut
comebin_maxbin_metabinner	<0.5	73.15	Human_gut
comebin_maxbin_metabinner	>0.6	5.72222222222222	Human_gut
comebin_maxbin_metabinner	>0.7	5.47368421052632	Human_gut
comebin_maxbin_metabinner	>0.8	8	Human_gut
comebin_maxbin_metabinner	>0.9	67.65	Human_gut
comebin_maxbin_metabinner	>=0.5	6.9	Human_gut
comebin_metabinner	<0.5	46.25	Human_gut
comebin_metabinner	>0.6	4.125	Human_gut
comebin_metabinner	>0.7	4.44444444444444	Human_gut
comebin_metabinner	>0.8	5.75	Human_gut
comebin_metabinner	>0.9	56.65	Human_gut
comebin_metabinner	>=0.5	5.5	Human_gut
concoct_binny	<0.5	24.65	Human_gut
concoct_binny	>0.6	2.07142857142857	Human_gut
concoct_binny	>0.7	3.13333333333333	Human_gut
concoct_binny	>0.8	4.73684210526316	Human_gut
concoct_binny	>0.9	39.1	Human_gut
concoct_binny	>=0.5	2.82352941176471	Human_gut
concoct_binny_comebin	<0.5	63.85	Human_gut
concoct_binny_comebin	>0.6	4.5625	Human_gut
concoct_binny_comebin	>0.7	4.66666666666667	Human_gut
concoct_binny_comebin	>0.8	7.31578947368421	Human_gut
concoct_binny_comebin	>0.9	69.2	Human_gut
concoct_binny_comebin	>=0.5	6.05263157894737	Human_gut
concoct_binny_comebin_maxbin	<0.5	90.75	Human_gut
concoct_binny_comebin_maxbin	>0.6	5.78947368421053	Human_gut
concoct_binny_comebin_maxbin	>0.7	5.68421052631579	Human_gut
concoct_binny_comebin_maxbin	>0.8	9.2	Human_gut
concoct_binny_comebin_maxbin	>0.9	80.2	Human_gut
concoct_binny_comebin_maxbin	>=0.5	7.7	Human_gut
concoct_binny_comebin_maxbin_metabinner	<0.5	97.8	Human_gut
concoct_binny_comebin_maxbin_metabinner	>0.6	6.94736842105263	Human_gut
concoct_binny_comebin_maxbin_metabinner	>0.7	7.94736842105263	Human_gut
concoct_binny_comebin_maxbin_metabinner	>0.8	12.5	Human_gut
concoct_binny_comebin_maxbin_metabinner	>0.9	106.75	Human_gut
concoct_binny_comebin_maxbin_metabinner	>=0.5	9.3	Human_gut
concoct_binny_comebin_metabinner	<0.5	70.9	Human_gut
concoct_binny_comebin_metabinner	>0.6	5.58823529411765	Human_gut
concoct_binny_comebin_metabinner	>0.7	7.05555555555556	Human_gut
concoct_binny_comebin_metabinner	>0.8	10.25	Human_gut
concoct_binny_comebin_metabinner	>0.9	95.75	Human_gut
concoct_binny_comebin_metabinner	>=0.5	7.73684210526316	Human_gut
concoct_binny_maxbin	<0.5	51.55	Human_gut
concoct_binny_maxbin	>0.6	3.47368421052632	Human_gut
concoct_binny_maxbin	>0.7	3.73684210526316	Human_gut
concoct_binny_maxbin	>0.8	6.75	Human_gut
concoct_binny_maxbin	>0.9	50.1	Human_gut
concoct_binny_maxbin	>=0.5	4.57894736842105	Human_gut
concoct_binny_maxbin_metabinner	<0.5	58.6	Human_gut
concoct_binny_maxbin_metabinner	>0.6	4.63157894736842	Human_gut
concoct_binny_maxbin_metabinner	>0.7	6	Human_gut
concoct_binny_maxbin_metabinner	>0.8	10.05	Human_gut
concoct_binny_maxbin_metabinner	>0.9	76.65	Human_gut
concoct_binny_maxbin_metabinner	>=0.5	6.26315789473684	Human_gut
concoct_binny_metabinner	<0.5	31.7	Human_gut
concoct_binny_metabinner	>0.6	3	Human_gut
concoct_binny_metabinner	>0.7	5.29411764705882	Human_gut
concoct_binny_metabinner	>0.8	7.8	Human_gut
concoct_binny_metabinner	>0.9	65.65	Human_gut
concoct_binny_metabinner	>=0.5	4.70588235294118	Human_gut
concoct_comebin	<0.5	61.05	Human_gut
concoct_comebin	>0.6	3.8	Human_gut
concoct_comebin	>0.7	2.88888888888889	Human_gut
concoct_comebin	>0.8	4.44444444444444	Human_gut
concoct_comebin	>0.9	39.9	Human_gut
concoct_comebin	>=0.5	4.94444444444444	Human_gut
concoct_comebin_maxbin	<0.5	87.95	Human_gut
concoct_comebin_maxbin	>0.6	5.22222222222222	Human_gut
concoct_comebin_maxbin	>0.7	4	Human_gut
concoct_comebin_maxbin	>0.8	6.25	Human_gut
concoct_comebin_maxbin	>0.9	50.9	Human_gut
concoct_comebin_maxbin	>=0.5	6.73684210526316	Human_gut
concoct_comebin_maxbin_metabinner	<0.5	95	Human_gut
concoct_comebin_maxbin_metabinner	>0.6	6.10526315789474	Human_gut
concoct_comebin_maxbin_metabinner	>0.7	6.26315789473684	Human_gut
concoct_comebin_maxbin_metabinner	>0.8	9.55	Human_gut
concoct_comebin_maxbin_metabinner	>0.9	77.45	Human_gut
concoct_comebin_maxbin_metabinner	>=0.5	8	Human_gut
concoct_comebin_metabinner	<0.5	68.1	Human_gut
concoct_comebin_metabinner	>0.6	4.64705882352941	Human_gut
concoct_comebin_metabinner	>0.7	5.27777777777778	Human_gut
concoct_comebin_metabinner	>0.8	7.3	Human_gut
concoct_comebin_metabinner	>0.9	66.45	Human_gut
concoct_comebin_metabinner	>=0.5	6.36842105263158	Human_gut
concoct_maxbin	<0.5	48.75	Human_gut
concoct_maxbin	>0.6	2.94117647058824	Human_gut
concoct_maxbin	>0.7	2.29411764705882	Human_gut
concoct_maxbin	>0.8	3.8	Human_gut
concoct_maxbin	>0.9	20.8	Human_gut
concoct_maxbin	>=0.5	3.8125	Human_gut
concoct_maxbin_metabinner	<0.5	55.8	Human_gut
concoct_maxbin_metabinner	>0.6	3.78947368421053	Human_gut
concoct_maxbin_metabinner	>0.7	4.31578947368421	Human_gut
concoct_maxbin_metabinner	>0.8	7.1	Human_gut
concoct_maxbin_metabinner	>0.9	47.35	Human_gut
concoct_maxbin_metabinner	>=0.5	5.16666666666667	Human_gut
concoct_metabat	<0.5	40.2	Human_gut
concoct_metabat	>0.6	1.92857142857143	Human_gut
concoct_metabat	>0.7	2.33333333333333	Human_gut
concoct_metabat	>0.8	3.66666666666667	Human_gut
concoct_metabat	>0.9	22.1	Human_gut
